date	html	pdf	abstract	epdf
2013-11-01	31	8	3	0
2013-12-01	50	8	5	0
2014-01-01	41	17	8	0
2014-02-01	34	23	4	0
2014-03-01	63	19	2	0
2014-04-01	49	16	2	0
2014-05-01	32	16	2	0
2014-06-01	31	15	1	0
2014-07-01	46	11	9	0
2014-08-01	25	15	5	0
2014-09-01	39	16	5	0
2014-10-01	27	66	7	0
2014-11-01	33	102	3	0
2014-12-01	19	33	1	0
2015-01-01	36	6	1	0
2015-02-01	38	22	2	0
2015-03-01	31	15	3	0
2015-04-01	26	16	2	0
2015-05-01	45	19	5	0
2015-06-01	27	21	2	2
2015-07-01	20	12	1	0
2015-08-01	24	19	1	0
2015-09-01	21	19	0	0
2015-10-01	22	24	3	0
2015-11-01	45	33	4	0
2015-12-01	43	24	1	0
2016-01-01	46	28	5	0
2016-02-01	27	13	0	0
2016-03-01	41	19	0	0
2016-04-01	31	17	1	0
