date	html	pdf	abstract	epdf
2012-10-01	28	13	2	0
2012-11-01	88	17	1	0
2012-12-01	408	7	3	0
2013-01-01	423	12	4	0
2013-02-01	438	21	2	0
2013-03-01	468	12	2	0
2013-04-01	508	17	2	0
2013-05-01	499	20	0	0
2013-06-01	143	18	2	0
2013-07-01	27	17	1	0
2013-08-01	37	17	1	0
2013-09-01	43	34	0	0
2013-10-01	37	10	1	0
2013-11-01	56	14	1	0
2013-12-01	39	18	0	0
2014-01-01	36	7	2	0
2014-02-01	38	15	0	0
2014-03-01	35	8	1	0
2014-04-01	37	20	2	0
2014-05-01	46	9	1	0
2014-06-01	37	12	2	0
2014-07-01	31	9	10	0
2014-08-01	37	13	3	0
2014-09-01	35	11	1	0
2014-10-01	48	10	1	0
2014-11-01	74	15	0	0
2014-12-01	48	14	5	0
2015-01-01	46	6	3	0
2015-02-01	28	42	2	0
2015-03-01	56	17	2	0
2015-04-01	100	23	1	0
2015-05-01	99	22	6	1
2015-06-01	102	26	1	5
2015-07-01	53	21	0	0
2015-08-01	53	20	0	0
2015-09-01	70	24	1	0
2015-10-01	70	24	2	0
2015-11-01	56	25	1	0
2015-12-01	65	13	0	0
2016-01-01	42	20	1	0
2016-02-01	35	7	0	0
2016-03-01	57	10	2	0
2016-04-01	34	13	0	0
