date	html	pdf	abstract	epdf
2012-01-01	13	23	1	0
2012-02-01	20	21	1	0
2012-03-01	30	30	0	0
2012-04-01	23	33	1	0
2012-05-01	27	41	1	0
2012-06-01	11	44	4	0
2012-07-01	26	28	2	0
2012-08-01	23	30	0	0
2012-09-01	17	43	4	0
2012-10-01	26	27	0	0
2012-11-01	44	29	3	0
2012-12-01	16	6	6	0
2013-01-01	16	10	5	0
2013-02-01	36	17	3	0
2013-03-01	61	51	5	0
2013-04-01	32	15	4	0
2013-05-01	48	34	2	0
2013-06-01	26	17	5	0
2013-07-01	22	13	1	0
2013-08-01	25	14	3	0
2013-09-01	40	20	3	0
2013-10-01	23	18	0	0
2013-11-01	25	16	1	0
2013-12-01	16	13	4	0
2014-01-01	13	9	3	0
2014-02-01	19	17	0	0
2014-03-01	12	22	4	0
2014-04-01	14	14	1	0
2014-05-01	31	38	3	0
2014-06-01	11	11	0	0
2014-07-01	38	28	10	0
2014-08-01	8	6	2	0
2014-09-01	15	14	2	0
2014-10-01	29	17	1	0
2014-11-01	32	25	1	0
2014-12-01	13	11	2	0
2015-01-01	30	11	3	0
2015-02-01	19	17	2	0
2015-03-01	19	22	4	0
2015-04-01	18	28	1	0
2015-05-01	18	16	9	0
2015-06-01	20	22	2	0
2015-07-01	12	6	0	0
2015-08-01	27	14	1	0
2015-09-01	31	20	1	0
2015-10-01	29	22	1	0
2015-11-01	24	12	1	0
2015-12-01	21	6	0	0
2016-01-01	22	16	3	0
2016-02-01	12	2	0	0
2016-03-01	25	9	0	0
2016-04-01	29	28	1	0
