date	html	pdf	abstract	epdf
2013-12-01	42	10	8	0
2014-01-01	64	39	12	0
2014-02-01	73	42	11	0
2014-03-01	62	13	7	0
2014-04-01	88	22	8	0
2014-05-01	108	15	14	0
2014-06-01	66	24	4	0
2014-07-01	68	44	17	0
2014-08-01	66	38	5	0
2014-09-01	73	18	3	0
2014-10-01	46	16	9	0
2014-11-01	76	30	7	0
2014-12-01	48	16	7	0
2015-01-01	48	15	9	0
2015-02-01	43	15	6	0
2015-03-01	89	34	8	0
2015-04-01	112	33	15	0
2015-05-01	98	24	10	2
2015-06-01	65	25	14	3
2015-07-01	61	34	6	0
2015-08-01	74	62	8	0
2015-09-01	61	54	6	0
2015-10-01	67	54	13	0
2015-11-01	92	71	7	0
2015-12-01	48	72	5	0
2016-01-01	51	104	8	0
2016-02-01	38	74	6	0
2016-03-01	69	82	7	0
2016-04-01	68	54	8	0
