date	html	pdf	abstract	epdf
2011-12-01	1	1	0	0
2012-01-01	187	25	6	0
2012-02-01	239	7	3	0
2012-03-01	527	22	3	0
2012-04-01	493	32	0	0
2012-05-01	581	28	2	0
2012-06-01	406	32	1	0
2012-07-01	190	13	2	0
2012-08-01	372	15	0	0
2012-09-01	408	24	1	0
2012-10-01	387	24	6	0
2012-11-01	448	28	4	0
2012-12-01	199	8	2	0
2013-01-01	150	16	1	0
2013-02-01	157	27	1	0
2013-03-01	234	36	3	0
2013-04-01	247	28	3	0
2013-05-01	210	43	7	0
2013-06-01	119	29	0	0
2013-07-01	125	28	2	0
2013-08-01	132	29	1	0
2013-09-01	253	50	1	0
2013-10-01	220	26	0	0
2013-11-01	223	46	5	0
2013-12-01	151	9	3	0
2014-01-01	87	17	2	0
2014-02-01	100	16	1	0
2014-03-01	223	29	1	0
2014-04-01	173	22	1	0
2014-05-01	257	51	0	0
2014-06-01	168	52	3	0
2014-07-01	135	51	14	0
2014-08-01	191	108	2	0
2014-09-01	209	79	2	0
2014-10-01	189	119	2	0
2014-11-01	197	87	1	0
2014-12-01	91	32	5	0
2015-01-01	68	21	6	0
2015-02-01	74	24	2	0
2015-03-01	181	38	2	0
2015-04-01	162	56	3	0
2015-05-01	228	75	6	1
2015-06-01	193	37	2	5
2015-07-01	123	25	1	0
2015-08-01	96	22	0	0
2015-09-01	135	30	1	0
2015-10-01	201	35	2	1
2015-11-01	226	33	1	0
2015-12-01	120	13	0	0
2016-01-01	82	16	2	0
2016-02-01	94	11	1	0
2016-03-01	104	20	0	0
2016-04-01	173	39	1	1
