date	html	pdf	abstract	epdf
2012-11-01	15	19	13	0
2012-12-01	9	2	7	0
2013-01-01	14	10	5	0
2013-02-01	24	14	7	0
2013-03-01	31	13	12	0
2013-04-01	40	6	4	0
2013-05-01	28	13	5	0
2013-06-01	16	3	8	0
2013-07-01	21	9	6	0
2013-08-01	14	5	2	0
2013-09-01	15	5	0	0
2013-10-01	22	4	0	0
2013-11-01	24	7	2	0
2013-12-01	10	1	2	0
2014-01-01	11	0	2	0
2014-02-01	14	7	1	0
2014-03-01	34	5	4	0
2014-04-01	15	3	7	0
2014-05-01	29	1	2	0
2014-06-01	15	5	1	0
2014-07-01	34	7	18	0
2014-08-01	20	15	2	0
2014-09-01	17	8	1	0
2014-10-01	6	12	3	0
2014-11-01	10	22	1	0
2014-12-01	13	20	3	0
2015-01-01	37	12	4	0
2015-02-01	5	20	4	0
2015-03-01	17	12	2	0
2015-04-01	20	3	4	0
2015-05-01	16	8	9	0
2015-06-01	17	8	3	1
2015-07-01	10	5	2	0
2015-08-01	13	6	2	0
2015-09-01	8	7	1	0
2015-10-01	27	8	7	0
2015-11-01	25	6	4	0
2015-12-01	26	4	2	0
2016-01-01	8	4	4	0
2016-02-01	20	7	2	0
2016-03-01	22	7	1	0
2016-04-01	17	11	3	0
