date	html	pdf	abstract	epdf
2012-12-01	12	17	10	0
2013-01-01	18	4	10	0
2013-02-01	11	19	5	0
2013-03-01	31	10	4	0
2013-04-01	21	5	3	0
2013-05-01	26	8	1	0
2013-06-01	13	6	1	0
2013-07-01	9	11	1	0
2013-08-01	13	4	1	0
2013-09-01	14	3	0	0
2013-10-01	7	10	0	0
2013-11-01	7	2	3	0
2013-12-01	9	6	1	0
2014-01-01	6	2	2	0
2014-02-01	13	10	0	0
2014-03-01	20	12	0	0
2014-04-01	8	8	3	0
2014-05-01	12	23	1	0
2014-06-01	19	26	1	0
2014-07-01	22	15	8	0
2014-08-01	12	18	1	0
2014-09-01	17	26	1	0
2014-10-01	11	29	1	0
2014-11-01	7	11	0	0
2014-12-01	13	20	3	0
2015-01-01	36	23	5	0
2015-02-01	9	12	2	0
2015-03-01	15	10	2	0
2015-04-01	15	21	7	0
2015-05-01	13	23	7	0
2015-06-01	23	28	2	1
2015-07-01	14	23	0	0
2015-08-01	10	21	0	0
2015-09-01	15	15	0	0
2015-10-01	18	7	2	1
2015-11-01	18	15	1	1
2015-12-01	23	12	0	1
2016-01-01	21	30	1	0
2016-02-01	15	20	2	0
2016-03-01	15	13	0	0
2016-04-01	15	9	0	0
