date	html	pdf	abstract	epdf
2013-05-01	14	13	1	0
2013-06-01	28	9	9	0
2013-07-01	24	23	5	0
2013-08-01	39	13	8	0
2013-09-01	16	11	1	0
2013-10-01	23	21	7	0
2013-11-01	25	5	5	0
2013-12-01	15	8	0	0
2014-01-01	19	6	2	0
2014-02-01	19	9	0	0
2014-03-01	22	9	4	0
2014-04-01	19	4	1	0
2014-05-01	20	6	1	0
2014-06-01	16	6	5	0
2014-07-01	32	14	9	0
2014-08-01	22	10	1	0
2014-09-01	13	5	1	0
2014-10-01	16	4	2	0
2014-11-01	33	8	1	0
2014-12-01	27	6	4	0
2015-01-01	30	3	2	0
2015-02-01	12	1	2	0
2015-03-01	38	17	3	0
2015-04-01	18	7	1	0
2015-05-01	26	8	8	0
2015-06-01	11	11	2	0
2015-07-01	20	3	3	0
2015-08-01	18	3	2	0
2015-09-01	23	6	1	0
2015-10-01	9	5	3	0
2015-11-01	21	7	4	0
2015-12-01	16	1	2	0
2016-01-01	9	3	5	0
2016-02-01	5	2	1	0
2016-03-01	22	9	0	0
2016-04-01	50	12	2	0
