date	html	pdf	abstract	epdf
2013-08-01	29	7	3	0
2013-09-01	43	10	1	0
2013-10-01	56	16	5	0
2013-11-01	53	19	2	0
2013-12-01	38	15	1	0
2014-01-01	29	14	2	0
2014-02-01	42	15	3	0
2014-03-01	67	37	0	0
2014-04-01	70	16	2	0
2014-05-01	73	22	3	0
2014-06-01	49	31	1	0
2014-07-01	76	19	14	0
2014-08-01	67	39	3	0
2014-09-01	92	33	1	0
2014-10-01	70	20	1	0
2014-11-01	91	31	2	0
2014-12-01	54	13	1	0
2015-01-01	58	12	4	0
2015-02-01	39	9	2	0
2015-03-01	82	20	4	0
2015-04-01	51	22	5	0
2015-05-01	94	29	5	0
2015-06-01	73	47	2	5
2015-07-01	46	18	4	0
2015-08-01	58	38	0	0
2015-09-01	53	32	1	0
2015-10-01	63	30	1	0
2015-11-01	77	44	2	0
2015-12-01	56	8	0	0
2016-01-01	45	15	1	0
2016-02-01	51	20	0	0
2016-03-01	75	17	0	0
2016-04-01	67	38	0	0
