date	html	pdf	abstract	epdf
2014-02-01	16	15	5	0
2014-03-01	55	27	6	0
2014-04-01	47	16	10	0
2014-05-01	51	29	6	0
2014-06-01	44	13	6	0
2014-07-01	52	18	22	0
2014-08-01	26	25	6	0
2014-09-01	53	16	6	0
2014-10-01	54	18	2	0
2014-11-01	67	24	1	0
2014-12-01	71	18	0	0
2015-01-01	94	20	3	0
2015-02-01	50	18	2	0
2015-03-01	89	25	2	0
2015-04-01	95	24	5	0
2015-05-01	90	31	6	0
2015-06-01	87	39	5	6
2015-07-01	84	28	1	0
2015-08-01	57	20	1	0
2015-09-01	65	16	1	0
2015-10-01	78	29	3	0
2015-11-01	52	29	2	0
2015-12-01	80	25	4	0
2016-01-01	80	27	4	0
2016-02-01	52	25	0	0
2016-03-01	59	20	1	0
2016-04-01	42	19	2	1
