date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	15	10	1	0
2012-02-01	10	11	2	0
2012-03-01	8	10	0	0
2012-04-01	15	10	2	0
2012-05-01	15	6	1	0
2012-06-01	13	10	2	0
2012-07-01	16	14	2	0
2012-08-01	21	9	2	0
2012-09-01	18	14	0	0
2012-10-01	16	32	0	0
2012-11-01	20	13	1	0
2012-12-01	9	11	3	0
2013-01-01	11	16	6	0
2013-02-01	15	20	3	0
2013-03-01	16	13	4	0
2013-04-01	19	14	1	0
2013-05-01	36	23	4	0
2013-06-01	20	16	3	0
2013-07-01	13	17	0	0
2013-08-01	10	6	2	0
2013-09-01	16	8	0	0
2013-10-01	10	14	0	0
2013-11-01	19	16	3	0
2013-12-01	6	19	0	0
2014-01-01	7	15	2	0
2014-02-01	6	10	0	0
2014-03-01	12	19	1	0
2014-04-01	6	23	2	0
2014-05-01	7	22	1	0
2014-06-01	8	24	0	0
2014-07-01	28	33	8	0
2014-08-01	9	19	3	0
2014-09-01	7	46	1	0
2014-10-01	22	32	2	0
2014-11-01	14	23	1	0
2014-12-01	14	11	5	0
2015-01-01	22	25	0	0
2015-02-01	9	10	0	0
2015-03-01	8	26	1	0
2015-04-01	10	21	2	0
2015-05-01	10	23	6	0
2015-06-01	17	35	1	2
2015-07-01	14	26	2	0
2015-08-01	11	16	4	0
2015-09-01	7	7	0	0
2015-10-01	18	14	2	0
2015-11-01	13	21	1	0
2015-12-01	17	17	0	0
2016-01-01	12	22	3	0
2016-02-01	21	16	1	0
2016-03-01	14	21	3	0
2016-04-01	21	23	0	0
