date	html	pdf	abstract	epdf
2014-05-01	84	72	7	0
2014-06-01	55	85	6	0
2014-07-01	92	77	21	0
2014-08-01	66	93	4	0
2014-09-01	64	107	3	0
2014-10-01	109	95	1	0
2014-11-01	110	122	3	0
2014-12-01	67	56	2	0
2015-01-01	60	32	1	0
2015-02-01	51	33	2	0
2015-03-01	84	102	2	0
2015-04-01	84	131	8	0
2015-05-01	67	138	6	0
2015-06-01	99	129	2	10
2015-07-01	74	121	1	0
2015-08-01	112	177	1	0
2015-09-01	118	176	1	0
2015-10-01	114	235	1	0
2015-11-01	119	266	5	0
2015-12-01	81	125	4	0
2016-01-01	70	114	1	0
2016-02-01	49	78	0	0
2016-03-01	74	137	0	0
2016-04-01	137	143	2	1
