date	html	pdf	abstract	epdf
2012-01-01	8	0	0	0
2012-02-01	8	0	1	0
2012-03-01	32	2	0	0
2012-04-01	27	3	0	0
2012-05-01	28	5	1	0
2012-06-01	14	6	0	0
2012-07-01	15	0	1	0
2012-08-01	24	3	0	0
2012-09-01	20	2	1	0
2012-10-01	48	2	1	0
2012-11-01	35	3	1	0
2012-12-01	9	0	2	0
2013-01-01	16	1	2	0
2013-02-01	18	0	0	0
2013-03-01	24	6	1	0
2013-04-01	34	5	2	0
2013-05-01	31	1	3	0
2013-06-01	25	2	0	0
2013-07-01	22	1	0	0
2013-08-01	22	5	2	0
2013-09-01	36	2	0	0
2013-10-01	30	5	0	0
2013-11-01	21	8	2	0
2013-12-01	26	4	0	0
2014-01-01	11	3	2	0
2014-02-01	19	2	0	0
2014-03-01	18	5	1	0
2014-04-01	23	0	2	0
2014-05-01	30	11	0	0
2014-06-01	15	1	3	0
2014-07-01	22	2	10	0
2014-08-01	11	4	4	0
2014-09-01	27	2	1	0
2014-10-01	11	2	1	0
2014-11-01	16	4	0	0
2014-12-01	8	0	2	0
2015-01-01	21	0	1	0
2015-02-01	8	2	0	0
2015-03-01	12	0	2	0
2015-04-01	25	2	1	0
2015-05-01	24	7	7	0
2015-06-01	27	6	1	0
2015-07-01	15	4	0	0
2015-08-01	10	1	0	0
2015-09-01	19	3	0	0
2015-10-01	22	1	1	0
2015-11-01	17	3	1	0
2015-12-01	21	1	0	0
2016-01-01	8	5	1	0
2016-02-01	8	2	1	0
2016-03-01	15	3	0	0
2016-04-01	14	5	0	0
