date	html	pdf	abstract	epdf
2012-12-01	23	16	7	0
2013-01-01	41	16	9	0
2013-02-01	40	32	6	0
2013-03-01	42	23	7	0
2013-04-01	42	10	4	0
2013-05-01	37	7	0	0
2013-06-01	20	21	2	0
2013-07-01	22	13	1	0
2013-08-01	22	7	4	0
2013-09-01	28	9	2	0
2013-10-01	36	13	1	0
2013-11-01	33	18	1	0
2013-12-01	15	7	2	0
2014-01-01	16	6	2	0
2014-02-01	19	11	0	0
2014-03-01	15	8	0	0
2014-04-01	25	8	3	0
2014-05-01	31	23	1	0
2014-06-01	10	8	2	0
2014-07-01	32	9	9	0
2014-08-01	15	10	2	0
2014-09-01	11	4	1	0
2014-10-01	19	10	1	0
2014-11-01	34	13	0	0
2014-12-01	15	5	4	0
2015-01-01	25	4	3	0
2015-02-01	20	5	2	0
2015-03-01	17	11	2	0
2015-04-01	18	15	2	0
2015-05-01	15	13	6	0
2015-06-01	17	14	2	2
2015-07-01	18	8	0	0
2015-08-01	19	7	0	0
2015-09-01	12	3	0	0
2015-10-01	27	4	1	1
2015-11-01	21	6	3	0
2015-12-01	15	6	1	0
2016-01-01	17	9	1	0
2016-02-01	13	6	6	0
2016-03-01	26	8	2	0
2016-04-01	24	15	2	0
