date	html	pdf	abstract	epdf
2011-12-01	0	1	0	0
2012-01-01	34	21	0	0
2012-02-01	28	11	3	0
2012-03-01	26	13	3	0
2012-04-01	25	19	0	0
2012-05-01	31	30	2	0
2012-06-01	61	17	0	0
2012-07-01	24	4	0	0
2012-08-01	21	19	0	0
2012-09-01	44	15	6	0
2012-10-01	46	16	0	0
2012-11-01	23	30	3	0
2012-12-01	31	19	4	0
2013-01-01	35	13	1	0
2013-02-01	31	14	2	0
2013-03-01	49	23	1	0
2013-04-01	44	24	1	0
2013-05-01	78	15	0	0
2013-06-01	42	22	2	0
2013-07-01	42	21	2	0
2013-08-01	31	12	1	0
2013-09-01	36	22	0	0
2013-10-01	47	27	0	0
2013-11-01	30	29	4	0
2013-12-01	17	10	1	0
2014-01-01	26	20	2	0
2014-02-01	27	21	0	0
2014-03-01	37	29	2	0
2014-04-01	24	8	4	0
2014-05-01	65	38	1	0
2014-06-01	37	29	2	0
2014-07-01	45	20	12	0
2014-08-01	30	20	1	0
2014-09-01	37	22	1	0
2014-10-01	29	19	1	0
2014-11-01	20	14	0	0
2014-12-01	9	6	5	0
2015-01-01	27	2	2	0
2015-02-01	17	9	2	0
2015-03-01	22	12	3	0
2015-04-01	27	14	4	0
2015-05-01	24	25	9	1
2015-06-01	26	27	2	0
2015-07-01	20	16	0	0
2015-08-01	23	11	1	0
2015-09-01	21	12	2	0
2015-10-01	32	23	1	0
2015-11-01	23	34	1	0
2015-12-01	20	12	0	0
2016-01-01	22	10	1	0
2016-02-01	22	3	0	0
2016-03-01	15	10	0	0
2016-04-01	15	7	0	0
