date	html	pdf	abstract	epdf
2013-07-01	11	5	2	0
2013-08-01	77	15	7	0
2013-09-01	41	10	3	0
2013-10-01	63	24	4	0
2013-11-01	62	19	4	0
2013-12-01	23	10	5	0
2014-01-01	23	6	4	0
2014-02-01	30	13	2	0
2014-03-01	47	21	2	0
2014-04-01	30	19	4	0
2014-05-01	41	34	4	0
2014-06-01	27	10	3	0
2014-07-01	46	21	14	0
2014-08-01	26	15	5	0
2014-09-01	28	14	4	0
2014-10-01	22	15	6	0
2014-11-01	16	13	5	0
2014-12-01	14	8	4	0
2015-01-01	20	0	5	0
2015-02-01	19	18	4	0
2015-03-01	27	23	6	0
2015-04-01	23	20	4	0
2015-05-01	21	10	6	0
2015-06-01	31	29	4	1
2015-07-01	22	13	7	0
2015-08-01	23	23	1	0
2015-09-01	28	22	3	0
2015-10-01	36	28	4	0
2015-11-01	25	17	4	0
2015-12-01	35	17	2	0
2016-01-01	21	19	5	0
2016-02-01	18	2	4	0
2016-03-01	36	9	2	1
2016-04-01	25	12	3	0
