date	html	pdf	abstract	epdf
2012-01-01	14	3	0	0
2012-02-01	14	14	3	0
2012-03-01	12	12	2	0
2012-04-01	17	17	0	0
2012-05-01	26	13	4	0
2012-06-01	16	12	4	0
2012-07-01	30	14	2	0
2012-08-01	14	8	2	0
2012-09-01	24	10	2	0
2012-10-01	36	18	1	0
2012-11-01	46	19	2	0
2012-12-01	22	9	3	0
2013-01-01	19	11	3	0
2013-02-01	22	13	1	0
2013-03-01	23	16	2	0
2013-04-01	36	23	4	0
2013-05-01	50	32	0	0
2013-06-01	29	24	4	0
2013-07-01	17	17	2	0
2013-08-01	28	27	4	0
2013-09-01	15	17	1	0
2013-10-01	44	26	0	0
2013-11-01	51	24	2	0
2013-12-01	25	12	1	0
2014-01-01	24	15	3	0
2014-02-01	35	29	1	0
2014-03-01	26	32	5	0
2014-04-01	25	23	1	0
2014-05-01	28	36	2	0
2014-06-01	17	16	2	0
2014-07-01	28	26	15	0
2014-08-01	20	17	4	0
2014-09-01	41	13	1	0
2014-10-01	41	51	1	0
2014-11-01	55	27	0	0
2014-12-01	24	9	2	0
2015-01-01	32	14	3	0
2015-02-01	18	6	2	0
2015-03-01	31	16	3	0
2015-04-01	29	20	3	0
2015-05-01	46	20	7	1
2015-06-01	35	19	1	1
2015-07-01	24	18	0	0
2015-08-01	24	21	2	0
2015-09-01	24	11	1	0
2015-10-01	40	19	3	0
2015-11-01	27	19	1	0
2015-12-01	26	14	1	0
2016-01-01	20	14	2	0
2016-02-01	18	18	2	1
2016-03-01	14	11	0	0
2016-04-01	15	10	2	0
