date	html	pdf	abstract	epdf
2013-05-01	8	3	1	0
2013-06-01	24	13	6	0
2013-07-01	21	19	7	0
2013-08-01	23	12	4	0
2013-09-01	32	12	1	0
2013-10-01	19	20	4	0
2013-11-01	42	11	7	0
2013-12-01	25	7	1	0
2014-01-01	14	6	2	0
2014-02-01	17	16	0	0
2014-03-01	17	12	0	0
2014-04-01	19	11	2	0
2014-05-01	14	11	1	0
2014-06-01	14	12	2	0
2014-07-01	28	12	10	0
2014-08-01	15	11	2	0
2014-09-01	15	8	1	0
2014-10-01	22	8	1	0
2014-11-01	20	7	1	0
2014-12-01	16	11	1	0
2015-01-01	28	7	2	0
2015-02-01	16	5	2	0
2015-03-01	30	15	3	0
2015-04-01	20	2	1	0
2015-05-01	20	8	7	1
2015-06-01	19	10	2	3
2015-07-01	10	7	1	0
2015-08-01	30	13	0	0
2015-09-01	18	10	0	0
2015-10-01	25	3	2	0
2015-11-01	26	13	2	0
2015-12-01	27	7	1	0
2016-01-01	24	11	5	0
2016-02-01	19	19	0	0
2016-03-01	19	9	1	0
2016-04-01	24	25	1	0
