date	html	pdf	abstract	epdf
2013-09-01	26	17	3	0
2013-10-01	59	17	9	0
2013-11-01	106	34	2	0
2013-12-01	55	16	1	0
2014-01-01	45	12	2	0
2014-02-01	51	21	0	0
2014-03-01	73	35	0	0
2014-04-01	68	27	3	0
2014-05-01	77	37	4	0
2014-06-01	60	24	2	0
2014-07-01	93	17	12	0
2014-08-01	81	21	1	0
2014-09-01	67	18	1	0
2014-10-01	63	11	2	0
2014-11-01	63	13	1	0
2014-12-01	54	13	5	0
2015-01-01	65	14	5	0
2015-02-01	48	11	2	0
2015-03-01	77	21	2	0
2015-04-01	87	20	4	0
2015-05-01	117	40	5	0
2015-06-01	59	23	1	4
2015-07-01	81	21	1	0
2015-08-01	85	26	0	0
2015-09-01	87	16	0	1
2015-10-01	79	21	2	0
2015-11-01	76	22	3	2
2015-12-01	67	11	0	0
2016-01-01	52	13	3	0
2016-02-01	66	11	3	0
2016-03-01	68	29	2	1
2016-04-01	58	24	4	0
