date	html	pdf	abstract	epdf
2013-12-01	71	29	1	0
2014-01-01	74	22	10	0
2014-02-01	109	38	10	0
2014-03-01	139	24	6	0
2014-04-01	141	48	6	0
2014-05-01	231	48	6	0
2014-06-01	173	60	3	0
2014-07-01	119	67	12	0
2014-08-01	129	88	3	0
2014-09-01	137	91	2	0
2014-10-01	254	79	7	0
2014-11-01	234	86	8	0
2014-12-01	185	63	4	0
2015-01-01	122	122	5	0
2015-02-01	155	65	7	0
2015-03-01	247	61	6	0
2015-04-01	222	54	7	0
2015-05-01	257	65	7	2
2015-06-01	285	76	5	25
2015-07-01	107	49	3	2
2015-08-01	141	54	3	0
2015-09-01	197	85	4	0
2015-10-01	182	94	5	0
2015-11-01	264	112	6	0
2015-12-01	138	39	3	0
2016-01-01	94	39	6	0
2016-02-01	178	52	5	0
2016-03-01	179	60	7	0
2016-04-01	244	61	6	1
