date	html	pdf	abstract	epdf
2013-09-01	11	5	3	0
2013-10-01	22	5	7	0
2013-11-01	11	7	2	0
2013-12-01	15	8	2	0
2014-01-01	12	9	2	0
2014-02-01	17	15	0	0
2014-03-01	11	5	1	0
2014-04-01	12	2	1	0
2014-05-01	12	6	2	0
2014-06-01	11	2	3	0
2014-07-01	31	8	9	0
2014-08-01	10	10	1	0
2014-09-01	6	2	3	0
2014-10-01	21	6	2	0
2014-11-01	20	10	2	0
2014-12-01	15	6	4	0
2015-01-01	29	10	4	0
2015-02-01	11	6	2	0
2015-03-01	17	7	2	0
2015-04-01	13	1	1	0
2015-05-01	15	8	4	0
2015-06-01	12	13	2	1
2015-07-01	8	6	1	0
2015-08-01	6	7	0	0
2015-09-01	8	6	1	0
2015-10-01	18	5	2	0
2015-11-01	23	22	2	0
2015-12-01	15	2	1	0
2016-01-01	12	8	1	0
2016-02-01	13	5	0	0
2016-03-01	7	15	0	0
2016-04-01	31	9	0	0
