date	html	pdf	abstract	epdf
2012-12-01	13	8	7	0
2013-01-01	22	4	7	0
2013-02-01	13	10	4	0
2013-03-01	22	24	8	0
2013-04-01	33	17	1	0
2013-05-01	35	6	1	0
2013-06-01	12	6	2	0
2013-07-01	10	14	1	0
2013-08-01	6	3	1	0
2013-09-01	13	5	0	0
2013-10-01	17	7	1	0
2013-11-01	13	6	2	0
2013-12-01	15	6	1	0
2014-01-01	15	4	2	0
2014-02-01	11	6	0	0
2014-03-01	17	7	2	0
2014-04-01	8	2	2	0
2014-05-01	18	10	1	0
2014-06-01	10	2	1	0
2014-07-01	21	3	8	0
2014-08-01	7	1	1	0
2014-09-01	6	2	1	0
2014-10-01	5	1	1	0
2014-11-01	10	2	0	0
2014-12-01	21	3	5	0
2015-01-01	33	3	4	0
2015-02-01	13	0	2	0
2015-03-01	12	0	2	0
2015-04-01	7	0	6	0
2015-05-01	11	8	9	0
2015-06-01	13	7	3	0
2015-07-01	11	3	1	0
2015-08-01	12	4	0	0
2015-09-01	11	2	0	0
2015-10-01	27	2	3	0
2015-11-01	19	2	1	0
2015-12-01	37	1	1	0
2016-01-01	23	4	1	0
2016-02-01	14	7	2	0
2016-03-01	12	7	0	0
2016-04-01	16	6	0	0
