date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	73	4	8	0
2012-02-01	162	12	7	0
2012-03-01	256	71	7	0
2012-04-01	204	146	4	0
2012-05-01	201	75	6	0
2012-06-01	149	27	4	0
2012-07-01	66	9	7	0
2012-08-01	95	9	12	0
2012-09-01	178	26	8	0
2012-10-01	193	56	6	0
2012-11-01	125	23	8	0
2012-12-01	79	16	7	0
2013-01-01	105	27	3	0
2013-02-01	118	32	6	0
2013-03-01	221	25	7	0
2013-04-01	353	40	8	0
2013-05-01	268	38	1	0
2013-06-01	261	38	4	0
2013-07-01	124	20	2	0
2013-08-01	162	46	4	0
2013-09-01	206	88	1	0
2013-10-01	172	42	3	0
2013-11-01	245	83	2	0
2013-12-01	86	23	3	0
2014-01-01	45	28	5	0
2014-02-01	100	40	9	0
2014-03-01	149	111	4	0
2014-04-01	150	100	3	0
2014-05-01	182	110	4	0
2014-06-01	121	89	4	0
2014-07-01	105	22	19	0
2014-08-01	184	130	7	0
2014-09-01	185	71	3	0
2014-10-01	173	47	6	0
2014-11-01	203	46	11	0
2014-12-01	62	26	8	0
2015-01-01	101	16	11	0
2015-02-01	69	32	14	0
2015-03-01	167	72	14	0
2015-04-01	181	49	5	0
2015-05-01	164	114	15	0
2015-06-01	197	131	5	9
2015-07-01	94	66	2	0
2015-08-01	86	54	6	0
2015-09-01	136	56	2	2
2015-10-01	160	113	14	1
2015-11-01	125	108	5	3
2015-12-01	58	65	2	0
2016-01-01	66	42	3	0
2016-02-01	90	16	12	0
2016-03-01	107	46	5	3
2016-04-01	128	37	6	1
