date	html	pdf	abstract	epdf
2012-01-01	18	4	0	0
2012-02-01	23	8	2	0
2012-03-01	33	22	1	0
2012-04-01	61	34	2	0
2012-05-01	80	55	6	0
2012-06-01	40	16	0	0
2012-07-01	14	5	0	0
2012-08-01	45	24	0	0
2012-09-01	49	18	1	0
2012-10-01	59	45	0	0
2012-11-01	31	20	1	0
2012-12-01	30	11	1	0
2013-01-01	41	28	1	0
2013-02-01	75	16	1	0
2013-03-01	95	39	3	0
2013-04-01	66	36	2	0
2013-05-01	76	34	10	0
2013-06-01	41	24	2	0
2013-07-01	20	16	2	0
2013-08-01	25	16	2	0
2013-09-01	49	21	0	0
2013-10-01	27	21	0	0
2013-11-01	31	14	3	0
2013-12-01	13	17	0	0
2014-01-01	15	3	2	0
2014-02-01	51	11	0	0
2014-03-01	48	14	1	0
2014-04-01	42	14	1	0
2014-05-01	38	23	1	0
2014-06-01	33	11	1	0
2014-07-01	57	26	13	0
2014-08-01	45	24	2	0
2014-09-01	55	49	1	0
2014-10-01	49	31	1	0
2014-11-01	48	27	3	0
2014-12-01	29	23	5	0
2015-01-01	38	27	2	0
2015-02-01	62	17	0	0
2015-03-01	147	61	1	0
2015-04-01	107	56	4	0
2015-05-01	73	52	9	1
2015-06-01	71	70	2	3
2015-07-01	55	39	0	0
2015-08-01	65	32	0	0
2015-09-01	63	18	1	0
2015-10-01	108	43	1	0
2015-11-01	130	33	1	0
2015-12-01	39	26	0	0
2016-01-01	44	27	2	0
2016-02-01	61	20	1	0
2016-03-01	101	33	1	0
2016-04-01	58	21	0	0
