date	html	pdf	abstract	epdf
2012-01-01	25	15	3	0
2012-02-01	21	17	1	0
2012-03-01	11	10	0	0
2012-04-01	18	12	0	0
2012-05-01	20	17	1	0
2012-06-01	16	11	1	0
2012-07-01	19	21	1	0
2012-08-01	19	14	0	0
2012-09-01	16	35	2	0
2012-10-01	26	15	0	0
2012-11-01	22	10	1	0
2012-12-01	19	9	1	0
2013-01-01	41	17	2	0
2013-02-01	29	20	3	0
2013-03-01	34	31	2	0
2013-04-01	46	15	7	0
2013-05-01	38	8	1	0
2013-06-01	18	7	3	0
2013-07-01	17	9	1	0
2013-08-01	25	13	4	0
2013-09-01	29	16	1	0
2013-10-01	32	18	0	0
2013-11-01	27	16	1	0
2013-12-01	32	16	1	0
2014-01-01	19	13	2	0
2014-02-01	42	24	0	0
2014-03-01	39	14	1	0
2014-04-01	41	17	1	0
2014-05-01	36	9	2	0
2014-06-01	36	12	1	0
2014-07-01	56	18	13	0
2014-08-01	43	16	3	0
2014-09-01	33	23	2	0
2014-10-01	31	21	2	0
2014-11-01	49	22	2	0
2014-12-01	68	18	5	0
2015-01-01	87	15	4	0
2015-02-01	52	25	2	0
2015-03-01	36	9	2	0
2015-04-01	40	6	1	0
2015-05-01	34	11	8	0
2015-06-01	37	14	1	5
2015-07-01	44	18	0	0
2015-08-01	23	8	1	0
2015-09-01	29	20	0	0
2015-10-01	39	23	3	0
2015-11-01	41	22	3	0
2015-12-01	46	13	2	2
2016-01-01	40	29	1	0
2016-02-01	34	12	4	0
2016-03-01	31	11	0	0
2016-04-01	49	14	0	0
