date	html	pdf	abstract	epdf
2011-12-01	2	0	0	0
2012-01-01	309	57	4	0
2012-02-01	331	57	0	0
2012-03-01	468	128	0	0
2012-04-01	343	112	4	0
2012-05-01	467	133	7	0
2012-06-01	315	94	0	0
2012-07-01	139	91	4	0
2012-08-01	279	90	6	0
2012-09-01	373	154	7	0
2012-10-01	411	140	17	0
2012-11-01	417	134	5	0
2012-12-01	218	106	8	0
2013-01-01	179	57	8	0
2013-02-01	277	108	9	0
2013-03-01	423	152	3	0
2013-04-01	359	102	7	0
2013-05-01	323	147	10	0
2013-06-01	335	73	4	0
2013-07-01	152	64	1	0
2013-08-01	214	103	9	0
2013-09-01	175	89	7	0
2013-10-01	196	89	5	0
2013-11-01	303	113	7	0
2013-12-01	129	63	4	0
2014-01-01	98	66	10	0
2014-02-01	183	72	6	0
2014-03-01	212	158	6	0
2014-04-01	147	162	8	0
2014-05-01	297	251	44	0
2014-06-01	241	338	30	0
2014-07-01	187	415	16	0
2014-08-01	223	555	9	0
2014-09-01	184	507	11	0
2014-10-01	254	547	10	0
2014-11-01	277	406	7	0
2014-12-01	147	196	14	0
2015-01-01	132	286	5	0
2015-02-01	158	206	8	0
2015-03-01	327	430	7	0
2015-04-01	215	423	3	0
2015-05-01	0	502	0	2
2015-06-01	91	188	5	17
2015-07-01	139	118	7	0
2015-08-01	162	63	6	0
2015-09-01	193	46	4	0
2015-10-01	180	50	5	0
2015-11-01	232	62	7	1
2015-12-01	115	47	4	1
2016-01-01	111	110	8	0
2016-02-01	104	73	6	1
2016-03-01	98	69	8	0
2016-04-01	104	68	5	0
