date	html	pdf	abstract	epdf
2012-04-01	84	35	7	0
2012-05-01	284	60	5	0
2012-06-01	225	34	2	0
2012-07-01	123	28	6	0
2012-08-01	201	45	1	0
2012-09-01	226	49	1	0
2012-10-01	324	72	3	0
2012-11-01	314	67	8	0
2012-12-01	160	51	10	0
2013-01-01	156	55	6	0
2013-02-01	160	48	8	0
2013-03-01	254	53	10	0
2013-04-01	205	53	8	0
2013-05-01	248	80	4	0
2013-06-01	169	30	9	0
2013-07-01	88	37	7	0
2013-08-01	154	48	8	0
2013-09-01	158	56	1	0
2013-10-01	220	67	0	0
2013-11-01	262	65	2	0
2013-12-01	94	34	0	0
2014-01-01	94	31	4	0
2014-02-01	155	40	1	0
2014-03-01	180	57	1	0
2014-04-01	137	31	5	0
2014-05-01	150	40	4	0
2014-06-01	123	22	4	0
2014-07-01	133	45	9	0
2014-08-01	147	50	6	0
2014-09-01	215	44	2	0
2014-10-01	222	34	1	0
2014-11-01	185	65	2	0
2014-12-01	85	23	4	0
2015-01-01	77	25	2	0
2015-02-01	84	16	2	0
2015-03-01	136	2282	2	0
2015-04-01	151	50	2	0
2015-05-01	124	46	6	0
2015-06-01	191	63	2	11
2015-07-01	103	40	1	0
2015-08-01	94	32	0	0
2015-09-01	121	48	2	0
2015-10-01	157	57	3	0
2015-11-01	162	67	2	0
2015-12-01	68	29	1	1
2016-01-01	117	53	2	0
2016-02-01	62	17	2	0
2016-03-01	79	36	1	0
2016-04-01	88	20	1	1
