date	html	pdf	abstract	epdf
2012-01-01	10	2	0	0
2012-02-01	11	0	0	0
2012-03-01	14	1	0	0
2012-04-01	21	8	0	0
2012-05-01	23	11	0	0
2012-06-01	19	2	0	0
2012-07-01	14	0	0	0
2012-08-01	21	2	0	0
2012-09-01	15	1	0	0
2012-10-01	12	2	0	0
2012-11-01	17	0	0	0
2012-12-01	20	1	0	0
2013-01-01	19	3	0	0
2013-02-01	18	1	0	0
2013-03-01	28	1	0	0
2013-04-01	46	3	0	0
2013-05-01	46	2	0	0
2013-06-01	24	0	0	0
2013-07-01	25	3	0	0
2013-08-01	31	4	0	0
2013-09-01	30	2	0	0
2013-10-01	28	3	0	0
2013-11-01	23	2	0	0
2013-12-01	23	1	0	0
2014-01-01	24	2	0	0
2014-02-01	23	3	0	0
2014-03-01	44	2	0	0
2014-04-01	26	2	0	0
2014-05-01	63	4	0	0
2014-06-01	59	1	0	0
2014-07-01	85	4	0	0
2014-08-01	94	2	0	0
2014-09-01	86	3	0	0
2014-10-01	93	4	0	0
2014-11-01	70	1	0	0
2014-12-01	64	3	0	0
2015-01-01	95	2	0	0
2015-02-01	30	0	0	0
2015-03-01	71	1	0	0
2015-04-01	58	2	0	0
2015-05-01	88	5	0	0
2015-06-01	61	8	0	0
2015-07-01	41	6	0	0
2015-08-01	34	3	0	0
2015-09-01	26	2	0	0
2015-10-01	42	5	0	0
2015-11-01	51	7	0	0
2015-12-01	30	3	0	0
2016-01-01	28	6	0	0
2016-02-01	15	6	0	0
2016-03-01	25	3	0	0
2016-04-01	18	7	0	0
