date	html	pdf	abstract	epdf
2013-11-01	14	4	2	0
2013-12-01	21	7	1	0
2014-01-01	25	4	9	0
2014-02-01	17	1	3	0
2014-03-01	43	11	0	0
2014-04-01	16	2	1	0
2014-05-01	15	80	1	0
2014-06-01	30	243	1	0
2014-07-01	24	57	11	0
2014-08-01	15	2	5	0
2014-09-01	11	2	1	0
2014-10-01	16	1	1	0
2014-11-01	25	4	3	0
2014-12-01	16	0	5	0
2015-01-01	32	1	3	0
2015-02-01	12	3	2	0
2015-03-01	16	4	3	0
2015-04-01	13	1	2	0
2015-05-01	17	6	4	0
2015-06-01	16	6	1	1
2015-07-01	19	1	0	0
2015-08-01	2	1	0	0
2015-09-01	12	3	0	0
2015-10-01	26	3	1	0
2015-11-01	15	3	2	0
2015-12-01	18	2	0	0
2016-01-01	15	7	3	0
2016-02-01	8	10	1	0
2016-03-01	10	12	1	0
2016-04-01	22	13	0	0
