date	html	pdf	abstract	epdf
2012-01-01	37	13	1	0
2012-02-01	41	16	2	0
2012-03-01	84	29	1	0
2012-04-01	57	26	11	0
2012-05-01	61	28	4	0
2012-06-01	65	20	3	0
2012-07-01	23	14	4	0
2012-08-01	68	17	5	0
2012-09-01	66	20	9	0
2012-10-01	63	22	16	0
2012-11-01	58	19	14	0
2012-12-01	35	8	9	0
2013-01-01	26	15	15	0
2013-02-01	40	12	6	0
2013-03-01	67	28	12	0
2013-04-01	72	28	16	0
2013-05-01	105	30	12	0
2013-06-01	90	40	8	0
2013-07-01	64	17	11	0
2013-08-01	85	34	10	0
2013-09-01	44	48	11	0
2013-10-01	26	37	6	0
2013-11-01	45	32	11	0
2013-12-01	29	35	9	0
2014-01-01	30	27	9	0
2014-02-01	62	20	8	0
2014-03-01	90	24	14	0
2014-04-01	91	28	10	0
2014-05-01	99	36	16	0
2014-06-01	53	47	11	0
2014-07-01	94	33	28	0
2014-08-01	65	18	18	0
2014-09-01	81	29	9	0
2014-10-01	111	56	14	0
2014-11-01	88	29	13	0
2014-12-01	43	29	12	0
2015-01-01	72	26	13	0
2015-02-01	73	21	6	0
2015-03-01	91	50	8	0
2015-04-01	115	38	13	0
2015-05-01	135	54	14	2
2015-06-01	120	54	12	4
2015-07-01	88	39	9	0
2015-08-01	107	48	6	0
2015-09-01	88	48	3	0
2015-10-01	108	37	3	0
2015-11-01	109	41	9	0
2015-12-01	61	19	6	0
2016-01-01	36	24	5	0
2016-02-01	64	15	13	0
2016-03-01	94	21	7	0
2016-04-01	72	17	6	0
