date	html	pdf	abstract	epdf
2013-05-01	23	30	0	0
2013-06-01	34	7	7	0
2013-07-01	48	14	4	0
2013-08-01	26	17	8	0
2013-09-01	42	19	2	0
2013-10-01	72	33	4	0
2013-11-01	61	13	5	0
2013-12-01	45	14	0	0
2014-01-01	33	9	2	0
2014-02-01	44	17	1	0
2014-03-01	139	12	4	0
2014-04-01	88	23	2	0
2014-05-01	79	26	2	0
2014-06-01	51	12	3	0
2014-07-01	63	13	11	0
2014-08-01	52	13	1	0
2014-09-01	86	17	3	0
2014-10-01	73	18	2	0
2014-11-01	66	10	2	0
2014-12-01	44	6	2	0
2015-01-01	67	5	2	0
2015-02-01	56	13	3	0
2015-03-01	71	29	3	0
2015-04-01	72	12	4	0
2015-05-01	63	17	8	0
2015-06-01	87	27	2	1
2015-07-01	51	14	0	0
2015-08-01	44	22	2	0
2015-09-01	48	9	1	0
2015-10-01	61	20	4	0
2015-11-01	63	27	2	0
2015-12-01	37	11	3	0
2016-01-01	42	13	6	0
2016-02-01	61	15	2	0
2016-03-01	61	28	3	0
2016-04-01	68	22	9	0
