date	html	pdf	abstract	epdf
2013-10-01	16	9	7	0
2013-11-01	27	12	3	0
2013-12-01	14	1	1	0
2014-01-01	11	1	2	0
2014-02-01	12	1	0	0
2014-03-01	21	5	0	0
2014-04-01	11	2	1	0
2014-05-01	20	5	1	0
2014-06-01	17	0	1	0
2014-07-01	39	2	11	0
2014-08-01	23	0	2	0
2014-09-01	24	2	2	0
2014-10-01	27	0	1	0
2014-11-01	18	0	2	0
2014-12-01	13	0	2	0
2015-01-01	44	0	1	0
2015-02-01	17	0	2	0
2015-03-01	25	1	3	0
2015-04-01	25	1	1	0
2015-05-01	22	6	5	0
2015-06-01	25	5	1	0
2015-07-01	18	2	0	0
2015-08-01	11	6	1	0
2015-09-01	12	2	0	0
2015-10-01	13	0	1	0
2015-11-01	16	5	6	0
2015-12-01	30	1	2	1
2016-01-01	20	7	1	0
2016-02-01	23	5	0	0
2016-03-01	20	7	0	0
2016-04-01	13	6	3	0
