date	html	pdf	abstract	epdf
2012-08-01	16	6	3	0
2012-09-01	29	8	3	0
2012-10-01	141	39	15	0
2012-11-01	159	14	2	0
2012-12-01	143	16	7	0
2013-01-01	72	19	5	0
2013-02-01	119	11	6	0
2013-03-01	103	13	6	0
2013-04-01	75	8	8	0
2013-05-01	138	18	4	0
2013-06-01	73	23	8	0
2013-07-01	50	15	4	0
2013-08-01	53	10	6	0
2013-09-01	114	12	3	0
2013-10-01	197	22	7	0
2013-11-01	268	55	3	0
2013-12-01	252	86	4	0
2014-01-01	119	48	3	0
2014-02-01	262	19	1	0
2014-03-01	211	24	3	0
2014-04-01	198	16	4	0
2014-05-01	192	16	2	0
2014-06-01	130	41	3	0
2014-07-01	99	44	10	0
2014-08-01	74	41	1	0
2014-09-01	179	70	3	0
2014-10-01	335	149	3	0
2014-11-01	356	409	3	0
2014-12-01	208	228	6	0
2015-01-01	206	182	7	0
2015-02-01	313	63	3	0
2015-03-01	385	23	4	0
2015-04-01	314	29	5	0
2015-05-01	372	212	6	0
2015-06-01	211	112	2	3
2015-07-01	142	75	0	0
2015-08-01	132	107	0	0
2015-09-01	349	196	2	0
2015-10-01	580	360	3	0
2015-11-01	443	341	2	0
2015-12-01	402	264	0	0
2016-01-01	319	211	1	0
2016-02-01	538	315	0	1
2016-03-01	433	296	1	0
2016-04-01	588	336	1	0
