date	html	pdf	abstract	epdf
2013-11-01	24	9	3	0
2013-12-01	27	5	1	0
2014-01-01	28	15	10	0
2014-02-01	20	12	3	0
2014-03-01	15	7	0	0
2014-04-01	21	10	1	0
2014-05-01	27	8	1	0
2014-06-01	16	7	0	0
2014-07-01	24	5	7	0
2014-08-01	24	14	4	0
2014-09-01	7	7	1	0
2014-10-01	19	7	1	0
2014-11-01	48	10	1	0
2014-12-01	17	8	1	0
2015-01-01	20	5	1	0
2015-02-01	14	8	2	0
2015-03-01	16	1	2	0
2015-04-01	18	2	4	0
2015-05-01	17	3	5	1
2015-06-01	18	5	3	1
2015-07-01	20	6	0	0
2015-08-01	16	4	0	0
2015-09-01	14	3	1	0
2015-10-01	14	6	1	0
2015-11-01	18	8	2	0
2015-12-01	29	3	0	0
2016-01-01	14	6	3	0
2016-02-01	14	13	0	0
2016-03-01	19	10	0	0
2016-04-01	29	17	0	0
