date	html	pdf	abstract	epdf
2012-01-01	13	0	2	0
2012-02-01	10	1	4	0
2012-03-01	19	7	4	0
2012-04-01	21	4	1	0
2012-05-01	23	5	2	0
2012-06-01	19	10	3	0
2012-07-01	17	5	0	0
2012-08-01	15	1	0	0
2012-09-01	20	6	2	0
2012-10-01	18	3	0	0
2012-11-01	32	9	1	0
2012-12-01	11	3	2	0
2013-01-01	11	9	3	0
2013-02-01	19	3	2	0
2013-03-01	31	16	2	0
2013-04-01	32	18	0	0
2013-05-01	34	9	0	0
2013-06-01	15	6	1	0
2013-07-01	16	6	1	0
2013-08-01	11	3	4	0
2013-09-01	16	4	1	0
2013-10-01	25	9	1	0
2013-11-01	20	5	2	0
2013-12-01	9	6	0	0
2014-01-01	15	9	2	0
2014-02-01	18	13	0	0
2014-03-01	26	14	2	0
2014-04-01	24	11	4	0
2014-05-01	28	8	2	0
2014-06-01	17	4	0	0
2014-07-01	28	9	10	0
2014-08-01	12	7	1	0
2014-09-01	23	7	1	0
2014-10-01	21	11	1	0
2014-11-01	23	23	0	0
2014-12-01	54	8	1	0
2015-01-01	41	9	1	0
2015-02-01	16	4	2	0
2015-03-01	15	7	2	0
2015-04-01	17	6	2	0
2015-05-01	24	5	8	0
2015-06-01	17	15	1	0
2015-07-01	11	13	0	0
2015-08-01	14	6	0	0
2015-09-01	22	11	1	0
2015-10-01	24	20	1	0
2015-11-01	21	12	1	0
2015-12-01	21	6	0	0
2016-01-01	15	13	1	0
2016-02-01	18	8	0	0
2016-03-01	24	5	0	0
2016-04-01	19	4	1	0
