date	html	pdf	abstract	epdf
2012-01-01	11	14	2	0
2012-02-01	18	10	4	0
2012-03-01	31	18	1	0
2012-04-01	28	19	1	0
2012-05-01	29	24	3	0
2012-06-01	33	25	4	0
2012-07-01	15	18	2	0
2012-08-01	44	25	0	0
2012-09-01	35	14	3	0
2012-10-01	39	29	3	0
2012-11-01	33	16	1	0
2012-12-01	21	14	3	0
2013-01-01	26	14	4	0
2013-02-01	19	15	1	0
2013-03-01	34	15	3	0
2013-04-01	55	28	4	0
2013-05-01	42	16	6	0
2013-06-01	24	13	3	0
2013-07-01	12	5	2	0
2013-08-01	22	13	5	0
2013-09-01	23	29	1	0
2013-10-01	29	25	0	0
2013-11-01	48	26	1	0
2013-12-01	15	8	1	0
2014-01-01	20	9	3	0
2014-02-01	23	17	1	0
2014-03-01	26	20	2	0
2014-04-01	30	32	4	0
2014-05-01	30	29	4	0
2014-06-01	13	21	2	0
2014-07-01	42	23	13	0
2014-08-01	30	43	8	0
2014-09-01	39	36	2	0
2014-10-01	39	26	8	0
2014-11-01	44	33	1	0
2014-12-01	24	7	6	0
2015-01-01	25	16	5	0
2015-02-01	26	17	3	0
2015-03-01	21	22	4	0
2015-04-01	24	16	2	0
2015-05-01	32	21	7	0
2015-06-01	27	21	1	0
2015-07-01	35	34	0	0
2015-08-01	32	18	1	0
2015-09-01	29	26	0	0
2015-10-01	26	16	1	0
2015-11-01	22	29	1	1
2015-12-01	31	11	0	0
2016-01-01	15	9	1	0
2016-02-01	20	15	2	0
2016-03-01	28	15	2	0
2016-04-01	22	21	0	0
