date	html	pdf	abstract	epdf
2013-07-01	12	5	3	0
2013-08-01	41	18	4	0
2013-09-01	21	5	3	0
2013-10-01	52	12	7	0
2013-11-01	30	10	4	0
2013-12-01	24	8	0	0
2014-01-01	24	13	4	0
2014-02-01	21	14	1	0
2014-03-01	24	12	0	0
2014-04-01	20	9	3	0
2014-05-01	15	15	2	0
2014-06-01	30	19	0	0
2014-07-01	45	14	12	0
2014-08-01	35	25	5	0
2014-09-01	31	28	1	0
2014-10-01	49	10	1	0
2014-11-01	24	9	1	0
2014-12-01	29	2	1	0
2015-01-01	44	4	3	0
2015-02-01	25	11	2	0
2015-03-01	22	12	3	0
2015-04-01	21	15	2	0
2015-05-01	35	13	5	0
2015-06-01	54	29	3	2
2015-07-01	64	10	0	0
2015-08-01	34	18	1	0
2015-09-01	22	14	0	0
2015-10-01	29	14	2	0
2015-11-01	26	35	9	1
2015-12-01	40	9	0	0
2016-01-01	13	7	1	0
2016-02-01	34	9	4	0
2016-03-01	22	11	5	0
2016-04-01	18	11	4	0
