date	html	pdf	abstract	epdf
2011-12-01	0	1	0	0
2012-01-01	140	50	6	0
2012-02-01	173	44	2	0
2012-03-01	584	72	1	0
2012-04-01	587	146	1	0
2012-05-01	483	38	0	0
2012-06-01	318	65	0	0
2012-07-01	338	84	2	0
2012-08-01	199	43	2	0
2012-09-01	334	42	3	0
2012-10-01	218	28	0	0
2012-11-01	161	30	0	0
2012-12-01	139	33	2	0
2013-01-01	158	26	3	0
2013-02-01	167	23	2	0
2013-03-01	343	31	2	0
2013-04-01	413	28	7	0
2013-05-01	195	25	0	0
2013-06-01	308	38	4	0
2013-07-01	197	24	2	0
2013-08-01	112	18	3	0
2013-09-01	164	48	1	0
2013-10-01	155	38	0	0
2013-11-01	211	55	1	0
2013-12-01	114	65	0	0
2014-01-01	59	35	2	0
2014-02-01	131	61	0	0
2014-03-01	382	74	1	0
2014-04-01	215	68	1	0
2014-05-01	332	144	1	0
2014-06-01	481	202	3	0
2014-07-01	211	91	12	0
2014-08-01	284	79	2	0
2014-09-01	461	138	1	0
2014-10-01	334	87	1	0
2014-11-01	382	174	0	0
2014-12-01	169	85	5	0
2015-01-01	151	54	4	0
2015-02-01	197	58	2	0
2015-03-01	557	132	2	0
2015-04-01	643	74	4	0
2015-05-01	535	156	9	3
2015-06-01	474	202	3	18
2015-07-01	373	145	0	0
2015-08-01	332	65	1	0
2015-09-01	327	107	0	0
2015-10-01	238	80	1	1
2015-11-01	237	45	1	0
2015-12-01	123	36	0	1
2016-01-01	120	47	4	0
2016-02-01	209	54	0	0
2016-03-01	369	62	0	1
2016-04-01	322	42	1	1
