date	html	pdf	abstract	epdf
2013-02-01	25	27	2	0
2013-03-01	95	82	12	0
2013-04-01	70	47	19	0
2013-05-01	96	57	4	0
2013-06-01	53	55	8	0
2013-07-01	54	30	5	0
2013-08-01	42	29	6	0
2013-09-01	53	24	1	0
2013-10-01	56	27	6	0
2013-11-01	47	40	3	0
2013-12-01	29	22	1	0
2014-01-01	51	32	3	0
2014-02-01	40	31	0	0
2014-03-01	36	52	2	0
2014-04-01	46	60	3	0
2014-05-01	44	61	2	0
2014-06-01	31	44	2	0
2014-07-01	43	66	16	0
2014-08-01	39	50	2	0
2014-09-01	38	45	3	0
2014-10-01	59	81	1	0
2014-11-01	53	81	1	0
2014-12-01	41	41	3	0
2015-01-01	37	24	2	0
2015-02-01	38	46	2	0
2015-03-01	32	85	3	0
2015-04-01	54	64	2	0
2015-05-01	57	93	6	0
2015-06-01	72	110	1	6
2015-07-01	45	38	1	0
2015-08-01	39	46	2	0
2015-09-01	37	50	2	0
2015-10-01	60	72	4	0
2015-11-01	67	82	4	0
2015-12-01	27	41	1	0
2016-01-01	42	43	3	0
2016-02-01	31	33	3	0
2016-03-01	53	107	1	0
2016-04-01	44	62	4	0
