date	html	pdf	abstract	epdf
2013-12-01	41	13	6	0
2014-01-01	37	12	8	0
2014-02-01	36	14	5	0
2014-03-01	32	9	5	0
2014-04-01	26	9	4	0
2014-05-01	38	10	1	0
2014-06-01	16	18	1	0
2014-07-01	30	14	12	0
2014-08-01	22	16	6	0
2014-09-01	26	10	4	0
2014-10-01	30	12	6	0
2014-11-01	30	12	5	0
2014-12-01	30	22	2	0
2015-01-01	39	4	6	0
2015-02-01	23	5	6	0
2015-03-01	29	15	7	0
2015-04-01	31	10	14	0
2015-05-01	39	12	6	1
2015-06-01	47	14	3	1
2015-07-01	19	3	1	0
2015-08-01	17	7	1	0
2015-09-01	25	14	2	0
2015-10-01	42	19	5	0
2015-11-01	39	21	4	0
2015-12-01	34	3	1	1
2016-01-01	29	9	7	0
2016-02-01	36	10	3	2
2016-03-01	27	11	0	0
2016-04-01	40	9	7	0
