date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	36	2	0	0
2012-02-01	44	2	1	0
2012-03-01	43	5	0	0
2012-04-01	42	17	0	0
2012-05-01	45	4	1	0
2012-06-01	44	23	0	0
2012-07-01	37	11	3	0
2012-08-01	24	9	0	0
2012-09-01	37	5	1	0
2012-10-01	40	9	0	0
2012-11-01	26	17	1	0
2012-12-01	25	7	2	0
2013-01-01	30	9	2	0
2013-02-01	41	7	1	0
2013-03-01	27	12	2	0
2013-04-01	46	15	2	0
2013-05-01	51	16	0	0
2013-06-01	22	11	3	0
2013-07-01	23	3	0	0
2013-08-01	30	16	3	0
2013-09-01	28	4	0	0
2013-10-01	18	10	0	0
2013-11-01	24	17	1	0
2013-12-01	29	15	0	0
2014-01-01	27	13	2	0
2014-02-01	23	11	0	0
2014-03-01	35	14	1	0
2014-04-01	41	20	1	0
2014-05-01	54	11	1	0
2014-06-01	42	10	0	0
2014-07-01	64	17	12	0
2014-08-01	23	10	1	0
2014-09-01	25	12	1	0
2014-10-01	48	28	1	0
2014-11-01	22	12	0	0
2014-12-01	17	11	6	0
2015-01-01	39	9	1	0
2015-02-01	19	9	0	0
2015-03-01	22	8	0	0
2015-04-01	28	20	6	0
2015-05-01	61	23	4	0
2015-06-01	16	9	2	1
2015-07-01	24	18	0	0
2015-08-01	28	16	0	0
2015-09-01	24	15	0	0
2015-10-01	26	18	1	0
2015-11-01	20	12	1	0
2015-12-01	30	13	0	0
2016-01-01	25	17	1	0
2016-02-01	33	14	4	1
2016-03-01	21	20	0	0
2016-04-01	17	31	0	0
