date	html	pdf	abstract	epdf
2013-11-01	30	9	2	0
2013-12-01	39	17	6	0
2014-01-01	34	15	9	0
2014-02-01	14	9	6	0
2014-03-01	33	13	0	0
2014-04-01	23	9	2	0
2014-05-01	10	11	1	0
2014-06-01	10	6	1	0
2014-07-01	18	10	10	0
2014-08-01	15	7	7	0
2014-09-01	9	7	1	0
2014-10-01	17	6	2	0
2014-11-01	4	24	1	0
2014-12-01	17	5	3	0
2015-01-01	29	9	3	0
2015-02-01	7	4	2	0
2015-03-01	22	6	3	0
2015-04-01	17	3	3	0
2015-05-01	33	5	4	0
2015-06-01	30	9	4	1
2015-07-01	19	12	2	0
2015-08-01	3	4	0	0
2015-09-01	22	10	0	0
2015-10-01	20	5	1	0
2015-11-01	11	3	3	0
2015-12-01	15	2	1	0
2016-01-01	16	11	3	0
2016-02-01	13	4	0	0
2016-03-01	22	9	1	0
2016-04-01	17	7	0	0
