date	html	pdf	abstract	epdf
2012-09-01	46	23	7	0
2012-10-01	77	23	2	0
2012-11-01	32	8	2	0
2012-12-01	23	18	6	0
2013-01-01	27	10	5	0
2013-02-01	25	14	11	0
2013-03-01	26	14	7	0
2013-04-01	45	10	4	0
2013-05-01	34	15	6	0
2013-06-01	24	10	11	0
2013-07-01	28	12	4	0
2013-08-01	17	7	5	0
2013-09-01	22	9	0	0
2013-10-01	15	7	0	0
2013-11-01	28	18	1	0
2013-12-01	19	11	1	0
2014-01-01	34	9	4	0
2014-02-01	19	13	0	0
2014-03-01	20	7	1	0
2014-04-01	14	7	3	0
2014-05-01	20	13	2	0
2014-06-01	23	11	1	0
2014-07-01	55	15	11	0
2014-08-01	29	11	3	0
2014-09-01	19	5	1	0
2014-10-01	17	15	1	0
2014-11-01	11	6	0	0
2014-12-01	9	3	2	0
2015-01-01	25	4	4	0
2015-02-01	15	11	2	0
2015-03-01	24	14	2	0
2015-04-01	34	13	2	0
2015-05-01	26	13	5	0
2015-06-01	13	15	2	1
2015-07-01	15	6	3	0
2015-08-01	12	16	1	0
2015-09-01	23	8	1	0
2015-10-01	20	10	3	0
2015-11-01	29	16	4	1
2015-12-01	29	15	2	0
2016-01-01	26	19	2	0
2016-02-01	31	20	0	0
2016-03-01	36	13	3	0
2016-04-01	29	10	6	0
