date	html	pdf	abstract	epdf
2012-11-01	54	31	4	0
2012-12-01	60	49	7	0
2013-01-01	36	20	8	0
2013-02-01	76	23	13	0
2013-03-01	151	53	20	0
2013-04-01	203	60	7	0
2013-05-01	178	76	5	0
2013-06-01	103	53	9	0
2013-07-01	98	36	8	0
2013-08-01	116	67	2	0
2013-09-01	106	63	6	0
2013-10-01	138	75	7	0
2013-11-01	167	80	6	0
2013-12-01	121	48	7	0
2014-01-01	87	42	2	0
2014-02-01	92	43	2	0
2014-03-01	108	58	3	0
2014-04-01	171	84	5	0
2014-05-01	203	71	2	0
2014-06-01	134	78	6	0
2014-07-01	141	64	14	0
2014-08-01	163	68	5	0
2014-09-01	212	80	6	0
2014-10-01	210	57	6	0
2014-11-01	233	91	6	0
2014-12-01	129	33	1	0
2015-01-01	112	22	9	0
2015-02-01	131	42	1	0
2015-03-01	219	40	6	0
2015-04-01	289	82	9	0
2015-05-01	285	111	8	0
2015-06-01	362	111	13	17
2015-07-01	178	47	9	1
2015-08-01	163	108	6	0
2015-09-01	180	106	9	0
2015-10-01	207	155	10	1
2015-11-01	259	174	25	4
2015-12-01	220	101	7	3
2016-01-01	109	49	1	1
2016-02-01	98	34	3	0
2016-03-01	144	37	7	0
2016-04-01	256	49	4	1
