date	html	pdf	abstract	epdf
2012-01-01	22	16	1	0
2012-02-01	23	13	1	0
2012-03-01	56	35	2	0
2012-04-01	42	22	1	0
2012-05-01	68	38	4	0
2012-06-01	47	28	0	0
2012-07-01	33	17	1	0
2012-08-01	47	30	1	0
2012-09-01	26	39	1	0
2012-10-01	41	26	1	0
2012-11-01	58	38	1	0
2012-12-01	20	22	1	0
2013-01-01	39	22	0	0
2013-02-01	49	19	1	0
2013-03-01	39	17	1	0
2013-04-01	94	38	2	0
2013-05-01	110	33	3	0
2013-06-01	67	28	3	0
2013-07-01	88	29	1	0
2013-08-01	98	40	2	0
2013-09-01	103	14	0	0
2013-10-01	85	31	0	0
2013-11-01	150	45	1	0
2013-12-01	64	12	0	0
2014-01-01	52	10	2	0
2014-02-01	82	46	0	0
2014-03-01	192	69	2	0
2014-04-01	160	71	4	0
2014-05-01	291	101	1	0
2014-06-01	271	77	1	0
2014-07-01	325	71	11	0
2014-08-01	289	92	1	0
2014-09-01	353	102	1	0
2014-10-01	431	115	1	0
2014-11-01	436	111	0	0
2014-12-01	373	73	1	0
2015-01-01	315	76	4	0
2015-02-01	333	107	2	0
2015-03-01	438	137	3	0
2015-04-01	415	173	2	0
2015-05-01	485	159	8	6
2015-06-01	628	103	1	63
2015-07-01	528	127	1	0
2015-08-01	341	113	0	0
2015-09-01	177	75	0	0
2015-10-01	319	115	2	0
2015-11-01	565	124	1	0
2015-12-01	359	92	0	0
2016-01-01	209	84	2	0
2016-02-01	158	64	1	0
2016-03-01	167	56	0	0
2016-04-01	309	72	1	0
