date	html	pdf	abstract	epdf
2011-12-01	5	3	0	0
2012-01-01	94	35	0	0
2012-02-01	195	25	0	0
2012-03-01	417	84	1	0
2012-04-01	454	84	0	0
2012-05-01	687	95	0	0
2012-06-01	567	59	0	0
2012-07-01	293	52	0	0
2012-08-01	632	101	0	0
2012-09-01	719	98	0	0
2012-10-01	661	113	0	0
2012-11-01	613	64	3	0
2012-12-01	193	38	0	0
2013-01-01	159	29	0	0
2013-02-01	303	62	0	0
2013-03-01	817	125	0	0
2013-04-01	861	123	4	0
2013-05-01	740	121	0	0
2013-06-01	518	127	0	0
2013-07-01	226	45	0	0
2013-08-01	344	64	0	0
2013-09-01	528	76	0	0
2013-10-01	583	101	0	0
2013-11-01	669	72	0	0
2013-12-01	187	58	0	0
2014-01-01	134	36	1	0
2014-02-01	316	69	0	0
2014-03-01	530	95	0	0
2014-04-01	422	84	0	0
2014-05-01	466	80	0	0
2014-06-01	335	52	0	0
2014-07-01	217	30	0	0
2014-08-01	313	32	0	0
2014-09-01	329	43	0	0
2014-10-01	348	39	0	0
2014-11-01	498	49	0	0
2014-12-01	157	27	0	0
2015-01-01	76	19	0	0
2015-02-01	150	28	0	0
2015-03-01	449	65	0	0
2015-04-01	366	66	0	0
2015-05-01	355	58	0	1
2015-06-01	385	51	1	36
2015-07-01	181	35	0	0
2015-08-01	284	56	0	0
2015-09-01	305	52	0	0
2015-10-01	394	47	0	0
2015-11-01	389	62	0	0
2015-12-01	135	23	0	0
2016-01-01	122	31	0	0
2016-02-01	233	36	0	0
2016-03-01	389	51	0	1
2016-04-01	418	63	0	1
