date	html	pdf	abstract	epdf
2014-02-01	8	4	1	0
2014-03-01	21	16	1	0
2014-04-01	11	8	5	0
2014-05-01	15	10	2	0
2014-06-01	19	6	0	0
2014-07-01	44	11	14	0
2014-08-01	16	8	2	0
2014-09-01	14	11	2	0
2014-10-01	21	9	3	0
2014-11-01	21	9	1	0
2014-12-01	18	7	1	0
2015-01-01	47	8	3	0
2015-02-01	14	6	3	0
2015-03-01	28	19	2	0
2015-04-01	21	7	5	0
2015-05-01	22	11	5	0
2015-06-01	17	9	3	0
2015-07-01	10	13	0	0
2015-08-01	9	6	0	0
2015-09-01	10	7	1	0
2015-10-01	22	12	1	0
2015-11-01	35	9	2	0
2015-12-01	38	10	3	0
2016-01-01	24	12	3	0
2016-02-01	18	22	0	0
2016-03-01	16	11	1	0
2016-04-01	19	8	0	0
