date	html	pdf	abstract	epdf
2011-12-01	2	2	0	0
2012-01-01	49	25	10	0
2012-02-01	63	38	11	0
2012-03-01	125	29	14	0
2012-04-01	136	61	7	0
2012-05-01	126	47	12	0
2012-06-01	105	30	10	0
2012-07-01	53	10	9	0
2012-08-01	144	64	7	0
2012-09-01	180	33	8	0
2012-10-01	181	46	9	0
2012-11-01	164	46	8	0
2012-12-01	80	29	1	0
2013-01-01	93	29	25	0
2013-02-01	170	55	10	0
2013-03-01	237	65	11	0
2013-04-01	276	47	12	0
2013-05-01	209	32	6	0
2013-06-01	229	54	11	0
2013-07-01	124	21	11	0
2013-08-01	144	34	9	0
2013-09-01	202	41	2	0
2013-10-01	269	70	5	0
2013-11-01	265	37	14	0
2013-12-01	116	18	22	0
2014-01-01	68	18	22	0
2014-02-01	135	23	19	0
2014-03-01	184	36	18	0
2014-04-01	197	46	17	0
2014-05-01	211	41	18	0
2014-06-01	171	45	19	0
2014-07-01	171	38	20	0
2014-08-01	302	40	12	0
2014-09-01	307	83	11	0
2014-10-01	230	70	6	0
2014-11-01	230	29	5	0
2014-12-01	119	35	8	0
2015-01-01	157	22	4	0
2015-02-01	119	31	1	0
2015-03-01	377	84	2	0
2015-04-01	507	93	3	0
2015-05-01	341	73	9	2
2015-06-01	280	60	3	11
2015-07-01	177	41	0	0
2015-08-01	193	43	0	0
2015-09-01	213	39	0	1
2015-10-01	275	74	1	0
2015-11-01	240	63	2	0
2015-12-01	111	18	0	1
2016-01-01	106	24	1	0
2016-02-01	152	29	0	0
2016-03-01	179	27	0	0
2016-04-01	240	29	0	0
