date	html	pdf	abstract	epdf
2014-02-01	9	9	4	0
2014-03-01	31	11	3	0
2014-04-01	21	12	4	0
2014-05-01	36	9	4	0
2014-06-01	17	12	3	0
2014-07-01	36	10	17	0
2014-08-01	16	5	3	0
2014-09-01	15	6	1	0
2014-10-01	16	2	5	0
2014-11-01	30	12	4	0
2014-12-01	15	5	3	0
2015-01-01	31	8	5	0
2015-02-01	14	3	4	0
2015-03-01	25	11	2	0
2015-04-01	23	9	4	0
2015-05-01	25	6	5	0
2015-06-01	29	17	2	2
2015-07-01	17	11	1	0
2015-08-01	27	5	2	0
2015-09-01	27	4	1	0
2015-10-01	20	9	2	0
2015-11-01	30	12	4	0
2015-12-01	41	3	4	0
2016-01-01	18	5	4	0
2016-02-01	15	2	0	0
2016-03-01	21	8	0	0
2016-04-01	19	15	2	0
