date	html	pdf	abstract	epdf
2012-01-01	72	18	0	0
2012-02-01	40	19	1	0
2012-03-01	64	27	0	0
2012-04-01	67	31	0	0
2012-05-01	57	12	1	0
2012-06-01	55	24	0	0
2012-07-01	32	9	1	0
2012-08-01	48	21	0	0
2012-09-01	45	18	2	0
2012-10-01	60	41	1	0
2012-11-01	48	15	1	0
2012-12-01	23	9	2	0
2013-01-01	28	8	2	0
2013-02-01	23	5	1	0
2013-03-01	36	43	4	0
2013-04-01	58	10	3	0
2013-05-01	78	18	1	0
2013-06-01	61	21	3	0
2013-07-01	32	10	0	0
2013-08-01	57	28	3	0
2013-09-01	58	20	0	0
2013-10-01	58	33	0	0
2013-11-01	21	56	1	0
2013-12-01	23	31	0	0
2014-01-01	20	42	2	0
2014-02-01	30	40	0	0
2014-03-01	34	32	1	0
2014-04-01	24	64	1	0
2014-05-01	33	151	20	0
2014-06-01	27	135	22	0
2014-07-01	47	65	7	0
2014-08-01	28	47	1	0
2014-09-01	27	63	1	0
2014-10-01	33	90	2	0
2014-11-01	49	65	0	0
2014-12-01	29	33	2	0
2015-01-01	47	53	4	0
2015-02-01	33	30	0	0
2015-03-01	45	38	0	0
2015-04-01	48	31	2	0
2015-05-01	72	81	5	0
2015-06-01	55	72	2	3
2015-07-01	43	52	0	0
2015-08-01	42	50	0	0
2015-09-01	41	27	0	1
2015-10-01	72	44	1	0
2015-11-01	70	45	1	0
2015-12-01	74	54	0	0
2016-01-01	40	43	2	0
2016-02-01	43	64	2	0
2016-03-01	51	39	0	0
2016-04-01	71	36	0	0
