date	html	pdf	abstract	epdf
2013-11-01	23	3	2	0
2013-12-01	28	13	6	0
2014-01-01	35	14	15	0
2014-02-01	12	2	7	0
2014-03-01	16	10	6	0
2014-04-01	15	4	6	0
2014-05-01	22	9	6	0
2014-06-01	17	15	7	0
2014-07-01	34	1	16	0
2014-08-01	21	2	10	0
2014-09-01	18	6	6	0
2014-10-01	28	2	7	0
2014-11-01	33	18	8	0
2014-12-01	17	3	8	0
2015-01-01	25	2	6	0
2015-02-01	14	2	9	0
2015-03-01	23	6	8	0
2015-04-01	23	5	10	0
2015-05-01	30	6	15	1
2015-06-01	19	10	13	2
2015-07-01	15	1	16	0
2015-08-01	15	4	27	0
2015-09-01	25	3	23	0
2015-10-01	26	4	31	0
2015-11-01	26	6	34	0
2015-12-01	29	6	32	0
2016-01-01	25	2	43	0
2016-02-01	18	1	31	0
2016-03-01	29	11	30	0
2016-04-01	38	11	29	0
