date	html	pdf	abstract	epdf
2013-08-01	22	6	6	0
2013-09-01	16	11	3	0
2013-10-01	46	16	6	0
2013-11-01	61	12	3	0
2013-12-01	22	13	0	0
2014-01-01	29	9	2	0
2014-02-01	27	17	0	0
2014-03-01	22	18	0	0
2014-04-01	33	12	4	0
2014-05-01	35	13	4	0
2014-06-01	21	7	1	0
2014-07-01	24	11	17	0
2014-08-01	18	3	2	0
2014-09-01	18	5	3	0
2014-10-01	22	4	2	0
2014-11-01	19	4	2	0
2014-12-01	12	1	2	0
2015-01-01	27	5	4	0
2015-02-01	16	3	2	0
2015-03-01	34	6	4	0
2015-04-01	20	10	12	0
2015-05-01	45	28	7	0
2015-06-01	38	19	2	3
2015-07-01	19	13	1	0
2015-08-01	38	38	7	0
2015-09-01	24	7	1	0
2015-10-01	18	5	2	0
2015-11-01	31	25	2	0
2015-12-01	16	2	0	0
2016-01-01	13	5	1	0
2016-02-01	8	2	0	0
2016-03-01	20	4	0	0
2016-04-01	22	6	3	0
