date	html	pdf	abstract	epdf
2011-12-01	0	1	0	0
2012-01-01	33	9	0	0
2012-02-01	41	7	1	0
2012-03-01	59	89	0	0
2012-04-01	45	115	1	0
2012-05-01	69	122	1	0
2012-06-01	41	37	0	0
2012-07-01	14	28	1	0
2012-08-01	35	24	0	0
2012-09-01	42	33	5	0
2012-10-01	52	57	0	0
2012-11-01	58	63	1	0
2012-12-01	35	38	2	0
2013-01-01	27	17	1	0
2013-02-01	34	34	1	0
2013-03-01	97	5	1	0
2013-04-01	76	57	1	0
2013-05-01	52	6	1	0
2013-06-01	27	4	2	0
2013-07-01	17	2	1	0
2013-08-01	17	8	1	0
2013-09-01	22	1	0	0
2013-10-01	16	41	0	0
2013-11-01	36	97	2	0
2013-12-01	12	42	1	0
2014-01-01	21	20	2	0
2014-02-01	29	4	0	0
2014-03-01	19	21	1	0
2014-04-01	30	11	1	0
2014-05-01	42	19	1	0
2014-06-01	43	33	1	0
2014-07-01	30	20	14	0
2014-08-01	24	84	2	0
2014-09-01	59	52	1	0
2014-10-01	36	48	1	0
2014-11-01	30	65	2	0
2014-12-01	27	32	3	0
2015-01-01	21	13	0	0
2015-02-01	11	24	2	0
2015-03-01	27	47	3	0
2015-04-01	25	50	4	0
2015-05-01	35	42	7	0
2015-06-01	54	79	2	0
2015-07-01	27	27	0	0
2015-08-01	20	29	0	0
2015-09-01	35	45	0	1
2015-10-01	31	66	1	0
2015-11-01	31	46	2	0
2015-12-01	17	25	0	0
2016-01-01	17	11	1	0
2016-02-01	20	9	1	0
2016-03-01	26	5	0	0
2016-04-01	20	5	1	0
