date	html	pdf	abstract	epdf
2012-01-01	120	105	1	0
2012-02-01	106	160	1	0
2012-03-01	135	131	2	0
2012-04-01	117	123	1	0
2012-05-01	113	125	0	0
2012-06-01	116	80	2	0
2012-07-01	95	94	1	0
2012-08-01	95	69	0	0
2012-09-01	136	81	1	0
2012-10-01	225	122	1	0
2012-11-01	139	141	3	0
2012-12-01	139	141	2	0
2013-01-01	166	124	5	0
2013-02-01	233	128	1	0
2013-03-01	294	200	2	0
2013-04-01	327	125	4	0
2013-05-01	245	112	2	0
2013-06-01	185	79	2	0
2013-07-01	151	62	0	0
2013-08-01	173	60	2	0
2013-09-01	199	92	0	0
2013-10-01	452	195	1	0
2013-11-01	267	231	2	0
2013-12-01	160	118	1	0
2014-01-01	196	114	2	0
2014-02-01	180	132	0	0
2014-03-01	278	157	1	0
2014-04-01	245	121	1	0
2014-05-01	257	153	1	0
2014-06-01	272	173	1	0
2014-07-01	292	138	7	0
2014-08-01	285	141	1	0
2014-09-01	257	135	2	0
2014-10-01	339	210	1	0
2014-11-01	350	207	2	0
2014-12-01	306	154	6	0
2015-01-01	303	164	1	0
2015-02-01	338	175	2	0
2015-03-01	401	187	2	0
2015-04-01	386	234	3	0
2015-05-01	318	231	6	1
2015-06-01	287	230	1	15
2015-07-01	245	177	1	1
2015-08-01	243	184	1	0
2015-09-01	353	191	0	1
2015-10-01	525	263	2	0
2015-11-01	423	245	1	0
2015-12-01	487	288	0	0
2016-01-01	750	195	4	0
2016-02-01	562	176	1	0
2016-03-01	525	200	2	0
2016-04-01	582	212	2	0
