date	html	pdf	abstract	epdf
2013-11-01	21	12	4	0
2013-12-01	40	9	2	0
2014-01-01	37	16	15	0
2014-02-01	35	17	4	0
2014-03-01	24	25	2	0
2014-04-01	23	5	2	0
2014-05-01	79	22	2	0
2014-06-01	40	13	0	0
2014-07-01	35	12	8	0
2014-08-01	40	26	8	0
2014-09-01	34	11	1	0
2014-10-01	29	21	1	0
2014-11-01	46	11	3	0
2014-12-01	29	9	3	0
2015-01-01	38	5	1	0
2015-02-01	26	6	2	0
2015-03-01	50	6	5	0
2015-04-01	32	10	1	0
2015-05-01	53	14	5	1
2015-06-01	46	23	2	2
2015-07-01	41	8	1	0
2015-08-01	35	11	2	0
2015-09-01	36	16	0	0
2015-10-01	50	21	1	0
2015-11-01	54	14	2	0
2015-12-01	26	13	0	0
2016-01-01	24	13	5	0
2016-02-01	30	18	1	0
2016-03-01	37	17	0	0
2016-04-01	24	21	0	0
