date	html	pdf	abstract	epdf
2011-12-01	2	3	0	0
2012-01-01	43	78	14	0
2012-02-01	57	100	11	0
2012-03-01	114	155	12	0
2012-04-01	149	159	7	0
2012-05-01	144	183	9	0
2012-06-01	90	171	7	0
2012-07-01	55	134	11	0
2012-08-01	115	116	12	0
2012-09-01	94	124	13	0
2012-10-01	104	219	8	0
2012-11-01	107	186	5	0
2012-12-01	42	86	2	0
2013-01-01	55	106	27	0
2013-02-01	50	100	10	0
2013-03-01	84	144	11	0
2013-04-01	88	147	12	0
2013-05-01	80	162	7	0
2013-06-01	55	141	9	0
2013-07-01	35	106	9	0
2013-08-01	59	107	9	0
2013-09-01	56	125	2	0
2013-10-01	75	111	5	0
2013-11-01	67	121	16	0
2013-12-01	47	99	23	0
2014-01-01	32	56	22	0
2014-02-01	90	114	19	0
2014-03-01	99	109	21	0
2014-04-01	131	135	18	0
2014-05-01	75	189	17	0
2014-06-01	45	210	20	0
2014-07-01	73	234	35	0
2014-08-01	49	231	13	0
2014-09-01	99	288	12	0
2014-10-01	94	283	5	0
2014-11-01	72	273	8	0
2014-12-01	48	130	12	0
2015-01-01	71	149	5	0
2015-02-01	51	143	4	0
2015-03-01	38	326	5	0
2015-04-01	84	263	7	0
2015-05-01	60	311	14	1
2015-06-01	78	243	3	6
2015-07-01	69	176	1	0
2015-08-01	46	196	1	0
2015-09-01	45	193	0	0
2015-10-01	60	271	1	0
2015-11-01	65	260	2	0
2015-12-01	52	139	1	0
2016-01-01	37	119	2	0
2016-02-01	47	84	1	0
2016-03-01	50	71	4	0
2016-04-01	57	84	2	0
