date	html	pdf	abstract	epdf
2013-04-01	23	4	1	0
2013-05-01	61	10	16	0
2013-06-01	13	9	5	0
2013-07-01	20	7	3	0
2013-08-01	19	10	4	0
2013-09-01	17	2	0	0
2013-10-01	15	3	3	0
2013-11-01	19	2	2	0
2013-12-01	38	8	1	0
2014-01-01	22	2	2	0
2014-02-01	26	6	0	0
2014-03-01	27	7	2	0
2014-04-01	42	6	1	0
2014-05-01	25	9	1	0
2014-06-01	24	0	3	0
2014-07-01	35	4	14	0
2014-08-01	33	4	3	0
2014-09-01	42	8	2	0
2014-10-01	28	2	1	0
2014-11-01	31	1	1	0
2014-12-01	22	1	5	0
2015-01-01	34	3	4	0
2015-02-01	20	2	2	0
2015-03-01	45	2	2	0
2015-04-01	45	4	5	0
2015-05-01	39	5	8	0
2015-06-01	33	4	3	2
2015-07-01	23	2	1	0
2015-08-01	28	6	0	0
2015-09-01	28	4	2	0
2015-10-01	20	0	3	0
2015-11-01	35	3	2	0
2015-12-01	26	0	1	0
2016-01-01	18	4	4	0
2016-02-01	17	2	2	0
2016-03-01	33	11	0	0
2016-04-01	40	7	0	0
