date	html	pdf	abstract	epdf
2012-09-01	71	19	9	0
2012-10-01	116	31	0	0
2012-11-01	114	24	3	0
2012-12-01	78	22	7	0
2013-01-01	55	12	8	0
2013-02-01	80	22	6	0
2013-03-01	125	28	6	0
2013-04-01	149	21	7	0
2013-05-01	166	33	1	0
2013-06-01	60	27	6	0
2013-07-01	38	6	3	0
2013-08-01	87	34	5	0
2013-09-01	70	21	0	0
2013-10-01	101	19	0	0
2013-11-01	148	45	2	0
2013-12-01	51	24	1	0
2014-01-01	62	17	2	0
2014-02-01	104	19	2	0
2014-03-01	147	30	3	0
2014-04-01	96	11	5	0
2014-05-01	253	23	3	0
2014-06-01	175	11	0	0
2014-07-01	127	21	9	0
2014-08-01	127	27	5	0
2014-09-01	172	31	2	0
2014-10-01	154	46	2	0
2014-11-01	210	53	2	0
2014-12-01	119	25	2	0
2015-01-01	101	20	4	0
2015-02-01	83	15	3	0
2015-03-01	176	25	4	0
2015-04-01	285	26	7	0
2015-05-01	351	50	6	0
2015-06-01	313	63	4	11
2015-07-01	153	24	1	0
2015-08-01	232	54	1	0
2015-09-01	198	61	1	0
2015-10-01	138	47	3	0
2015-11-01	160	44	2	0
2015-12-01	101	18	2	0
2016-01-01	51	23	3	0
2016-02-01	61	36	2	0
2016-03-01	87	35	1	0
2016-04-01	102	33	1	0
