date	html	pdf	abstract	epdf
2012-01-01	25	8	1	0
2012-02-01	14	13	2	0
2012-03-01	22	23	1	0
2012-04-01	29	15	0	0
2012-05-01	53	27	1	0
2012-06-01	45	27	0	0
2012-07-01	24	6	0	0
2012-08-01	28	16	0	0
2012-09-01	27	11	1	0
2012-10-01	41	13	0	0
2012-11-01	26	7	1	0
2012-12-01	14	6	3	0
2013-01-01	40	24	2	0
2013-02-01	39	11	1	0
2013-03-01	66	22	2	0
2013-04-01	114	18	4	0
2013-05-01	90	28	4	0
2013-06-01	36	12	5	0
2013-07-01	31	15	3	0
2013-08-01	38	18	2	0
2013-09-01	23	8	2	0
2013-10-01	48	18	2	0
2013-11-01	123	47	3	0
2013-12-01	31	7	2	0
2014-01-01	34	10	6	0
2014-02-01	36	17	0	0
2014-03-01	63	15	1	0
2014-04-01	57	26	2	0
2014-05-01	62	22	1	0
2014-06-01	57	12	3	0
2014-07-01	63	16	21	0
2014-08-01	49	14	3	0
2014-09-01	44	17	1	0
2014-10-01	52	18	1	0
2014-11-01	62	19	2	0
2014-12-01	33	13	2	0
2015-01-01	38	5	1	0
2015-02-01	35	11	0	0
2015-03-01	38	18	0	0
2015-04-01	55	12	3	0
2015-05-01	37	8	7	1
2015-06-01	69	11	1	7
2015-07-01	56	24	0	0
2015-08-01	48	18	1	0
2015-09-01	48	20	1	0
2015-10-01	63	11	1	0
2015-11-01	60	19	1	0
2015-12-01	33	5	0	0
2016-01-01	31	9	4	0
2016-02-01	30	18	0	0
2016-03-01	48	10	1	0
2016-04-01	40	15	0	0
