date	html	pdf	abstract	epdf
2012-01-01	7	0	4	0
2012-02-01	6	0	1	0
2012-03-01	9	0	3	0
2012-04-01	18	0	4	0
2012-05-01	13	0	7	0
2012-06-01	8	0	6	0
2012-07-01	9	0	4	0
2012-08-01	13	0	6	0
2012-09-01	16	0	4	0
2012-10-01	16	0	3	0
2012-11-01	10	0	6	0
2012-12-01	9	0	10	0
2013-01-01	6	0	5	0
2013-02-01	11	0	6	0
2013-03-01	17	0	9	0
2013-04-01	29	0	5	0
2013-05-01	23	0	0	0
2013-06-01	14	0	6	0
2013-07-01	10	0	1	0
2013-08-01	13	0	3	0
2013-09-01	14	0	2	0
2013-10-01	15	0	0	0
2013-11-01	16	0	3	0
2013-12-01	13	0	0	0
2014-01-01	16	0	4	0
2014-02-01	23	0	1	0
2014-03-01	25	0	1	0
2014-04-01	23	0	3	0
2014-05-01	21	0	2	0
2014-06-01	9	0	1	0
2014-07-01	34	0	11	0
2014-08-01	20	0	2	0
2014-09-01	73	0	1	0
2014-10-01	26	0	6	0
2014-11-01	10	0	3	0
2014-12-01	14	0	1	0
2015-01-01	23	0	1	0
2015-02-01	13	0	3	0
2015-03-01	13	0	4	0
2015-04-01	6	0	1	0
2015-05-01	18	0	7	0
2015-06-01	15	0	6	0
2015-07-01	15	0	0	0
2015-08-01	12	0	4	0
2015-09-01	11	0	1	0
2015-10-01	15	0	2	0
2015-11-01	20	0	1	0
2015-12-01	18	0	1	0
2016-01-01	22	0	5	0
2016-02-01	14	0	6	0
2016-03-01	13	0	4	0
2016-04-01	15	0	2	0
