date	html	pdf	abstract	epdf
2011-12-01	2	5	0	0
2012-01-01	128	114	0	0
2012-02-01	125	109	1	0
2012-03-01	321	240	1	0
2012-04-01	266	360	3	0
2012-05-01	294	310	5	0
2012-06-01	189	392	1	0
2012-07-01	97	151	4	0
2012-08-01	149	247	4	0
2012-09-01	174	285	3	0
2012-10-01	221	387	4	0
2012-11-01	243	316	2	0
2012-12-01	159	214	4	0
2013-01-01	149	181	1	0
2013-02-01	143	258	2	0
2013-03-01	206	342	1	0
2013-04-01	261	278	1	0
2013-05-01	215	187	1	0
2013-06-01	148	184	0	0
2013-07-01	116	124	0	0
2013-08-01	113	145	2	0
2013-09-01	152	185	1	0
2013-10-01	199	251	1	0
2013-11-01	220	316	4	0
2013-12-01	128	160	2	0
2014-01-01	105	118	2	0
2014-02-01	126	164	0	0
2014-03-01	172	171	1	0
2014-04-01	205	192	2	0
2014-05-01	299	254	1	0
2014-06-01	218	219	1	0
2014-07-01	140	238	15	0
2014-08-01	125	204	2	0
2014-09-01	224	204	4	0
2014-10-01	235	325	1	0
2014-11-01	296	305	0	0
2014-12-01	181	180	5	0
2015-01-01	154	147	1	0
2015-02-01	141	116	2	0
2015-03-01	257	222	3	0
2015-04-01	276	229	2	0
2015-05-01	269	335	7	1
2015-06-01	312	298	2	12
2015-07-01	146	188	0	0
2015-08-01	91	137	0	0
2015-09-01	119	218	1	0
2015-10-01	136	209	1	0
2015-11-01	149	204	1	0
2015-12-01	71	123	1	0
2016-01-01	46	138	2	0
2016-02-01	62	178	0	0
2016-03-01	76	173	3	0
2016-04-01	106	195	1	0
