date	html	pdf	abstract	epdf
2014-02-01	12	23	2	0
2014-03-01	35	11	7	0
2014-04-01	49	21	4	0
2014-05-01	42	14	2	0
2014-06-01	45	16	2	0
2014-07-01	62	20	16	0
2014-08-01	26	35	3	0
2014-09-01	38	14	2	0
2014-10-01	46	16	1	0
2014-11-01	66	18	3	0
2014-12-01	41	14	1	0
2015-01-01	48	16	3	0
2015-02-01	47	9	2	0
2015-03-01	84	39	3	0
2015-04-01	51	12	2	0
2015-05-01	58	16	4	0
2015-06-01	47	24	3	7
2015-07-01	53	11	1	0
2015-08-01	52	14	0	0
2015-09-01	70	25	0	0
2015-10-01	52	25	1	1
2015-11-01	60	43	3	1
2015-12-01	51	27	3	0
2016-01-01	30	22	3	0
2016-02-01	36	21	0	0
2016-03-01	25	15	2	0
2016-04-01	43	32	2	1
