date	html	pdf	abstract	epdf
2013-08-01	30	16	8	0
2013-09-01	44	18	4	0
2013-10-01	73	29	6	0
2013-11-01	78	29	6	0
2013-12-01	55	23	5	0
2014-01-01	51	13	6	0
2014-02-01	61	34	2	0
2014-03-01	85	45	3	0
2014-04-01	71	28	5	0
2014-05-01	71	54	5	0
2014-06-01	48	44	5	0
2014-07-01	56	33	9	0
2014-08-01	53	36	6	0
2014-09-01	61	45	3	0
2014-10-01	69	19	2	0
2014-11-01	65	28	3	0
2014-12-01	53	17	1	0
2015-01-01	47	15	6	0
2015-02-01	58	27	3	0
2015-03-01	109	49	5	0
2015-04-01	86	25	11	0
2015-05-01	86	46	7	1
2015-06-01	90	29	4	8
2015-07-01	45	22	8	0
2015-08-01	65	29	3	0
2015-09-01	60	41	1	0
2015-10-01	90	39	8	1
2015-11-01	211	101	4	3
2015-12-01	79	41	3	2
2016-01-01	47	33	5	0
2016-02-01	74	19	2	0
2016-03-01	98	25	3	0
2016-04-01	93	33	7	0
