date	html	pdf	abstract	epdf
2013-10-01	35	8	9	0
2013-11-01	31	11	7	0
2013-12-01	18	14	2	0
2014-01-01	9	4	3	0
2014-02-01	19	13	1	0
2014-03-01	22	16	1	0
2014-04-01	31	20	3	0
2014-05-01	46	19	1	0
2014-06-01	28	21	1	0
2014-07-01	32	18	11	0
2014-08-01	30	17	3	0
2014-09-01	23	16	1	0
2014-10-01	58	19	1	0
2014-11-01	47	11	2	0
2014-12-01	33	4	3	0
2015-01-01	33	10	1	0
2015-02-01	21	9	3	0
2015-03-01	29	22	5	0
2015-04-01	25	15	1	0
2015-05-01	33	38	5	0
2015-06-01	32	25	1	2
2015-07-01	19	12	0	0
2015-08-01	13	18	1	0
2015-09-01	17	23	0	0
2015-10-01	43	31	1	0
2015-11-01	75	23	4	1
2015-12-01	39	8	0	0
2016-01-01	27	10	2	0
2016-02-01	30	18	2	0
2016-03-01	32	5	0	0
2016-04-01	31	8	2	0
